Dummy,File
PSMT,PriceSmart Inc.,Services,"Discount, Variety Stores",WIKI/PSMT,stocks/psmt
PRXL,PAREXEL International Corporation,Healthcare,Medical Laboratories & Research,WIKI/PRXL,stocks/prxl
PSTB,Park Sterling Corporation,Financial,Regional - Southeast Banks,WIKI/PSTB,stocks/pstb
PSTI,"Pluristem Therapeutics, Inc.",Healthcare,Biotechnology,NA,stocks/psti
PSTR,PostRock Energy Corporation,Basic Materials,Oil & Gas Drilling & Exploration,NA,stocks/pstr
PSUN,Pacific Sunwear of California Inc.,Services,Apparel Stores,WIKI/PSUN,stocks/psun
PSX,Phillips 66,Basic Materials,Oil & Gas Refining & Marketing,WIKI/PSX,stocks/psx
PTEK,"PokerTek, Inc.",Services,Gaming Activities,NA,stocks/ptek
PTGI,"PTGi Holding, Inc.",,,WIKI/PTGI,stocks/ptgi
PTIE,Pain Therapeutics Inc.,Healthcare,Biotechnology,NA,stocks/ptie
PTEN,Patterson-UTI Energy Inc.,Basic Materials,Oil & Gas Drilling & Exploration,WIKI/PTEN,stocks/pten
PTIX,Performance Technologies Inc.,,,NA,stocks/ptix
PTLA,"Portola Pharmaceuticals, Inc.",Healthcare,Biotechnology,WIKI/PTLA,stocks/ptla
PTNT,Internet Patents Corporation,Services,Business Services,NA,stocks/ptnt
PTP,Platinum Underwriters Holdings Ltd.,Financial,Property & Casualty Insurance,WIKI/PTP,stocks/ptp
PTRY,"The Pantry, Inc.",Services,"Specialty Retail, Other",WIKI/PTRY,stocks/ptry
PTSI,"P.A.M. Transportation Services, Inc.",Services,Trucking,NA,stocks/ptsi
PULB,Pulaski Financial Corporation,Financial,Savings & Loans,NA,stocks/pulb
PULS,Pulse Electronics Corporation,Technology,Diversified Electronics,NA,stocks/puls
PTX,"Pernix Therapeutics Holdings, Inc.",Healthcare,Drug Manufacturers - Other,WIKI/PTX,NA
PVA,Penn Virginia Corporation,Basic Materials,Independent Oil & Gas,WIKI/PVA,stocks/pva
PVFC,PVF Capital Corp.,,,NA,stocks/pvfc
PVH,PVH Corp.,Consumer Goods,Textile - Apparel Clothing,WIKI/PVH,stocks/pvh
PW,Power REIT,Financial,REIT - Diversified,NA,NA
PWOD,Penns Woods Bancorp Inc.,Financial,Regional - Mid-Atlantic Banks,WIKI/PWOD,stocks/pwod
PX,Praxair Inc.,Basic Materials,Chemicals - Major Diversified,WIKI/PX,stocks/px
PVTB,"PrivateBancorp, Inc.",Financial,Regional - Midwest Banks,WIKI/PVTB,stocks/pvtb
PXLW,"Pixelworks, Inc.",Technology,Semiconductor - Integrated Circuits,NA,stocks/pxlw
PXD,Pioneer Natural Resources Co.,Basic Materials,Independent Oil & Gas,WIKI/PXD,stocks/pxd
PWX,Providence and Worcester Railroad Company,Services,Railroads,NA,stocks/pwx
PZG,Paramount Gold and Silver Corp.,Basic Materials,Industrial Metals & Minerals,WIKI/PZG,stocks/pzg
PZZI,"Pizza Inn Holdings, Inc.",Services,Restaurants,NA,stocks/pzzi
Q,Quintiles Transnational Holdings Inc.,Healthcare,Medical Laboratories & Research,WIKI/Q,stocks/q
QADA,QAD Inc.,Technology,Application Software,WIKI/QADA,stocks/qada
QADB,QAD Inc.,,,NA,stocks/qadb
QCCO,"QC Holdings, Inc.",Financial,Savings & Loans,NA,stocks/qcco
QBAK,Qualstar Corp.,Technology,Diversified Electronics,NA,stocks/qbak
QCOM,QUALCOMM Incorporated,Technology,Communication Equipment,WIKI/QCOM,stocks/qcom
QCOR,"Questcor Pharmaceuticals, Inc.",Healthcare,Biotechnology,WIKI/QCOR,stocks/qcor
QDEL,Quidel Corp.,Healthcare,Diagnostic Substances,WIKI/QDEL,stocks/qdel
QCRH,QCR Holdings Inc.,Financial,Regional - Southwest Banks,NA,stocks/qcrh
QKLS,QKL Stores Inc.,Services,Grocery Stores,NA,stocks/qkls
QLGC,QLogic Corp.,Technology,Semiconductor - Integrated Circuits,WIKI/QLGC,stocks/qlgc
QLIK,"Qlik Technologies, Inc.",Technology,Business Software & Services,WIKI/QLIK,stocks/qlik
QLTI,QLT Inc.,Healthcare,Biotechnology,NA,stocks/qlti
QLTY,Quality Distribution Inc.,Services,Trucking,WIKI/QLTY,stocks/qlty
QLYS,"Qualys, Inc.",Technology,Application Software,WIKI/QLYS,stocks/qlys
QNST,"QuinStreet, Inc.",Technology,Internet Software & Services,WIKI/QNST,stocks/qnst
QRE,"QR Energy, LP",Basic Materials,Independent Oil & Gas,NA,stocks/qre
QSII,Quality Systems Inc.,Technology,Healthcare Information Services,WIKI/QSII,stocks/qsii
QTM,Quantum Corporation,Technology,Data Storage Devices,WIKI/QTM,stocks/qtm
QTWW,Quantum Fuel Systems Technologies Worldwide Inc.,Consumer Goods,Auto Parts,NA,stocks/qtww
QUAD,"Quad/Graphics, Inc.",Services,Business Services,WIKI/QUAD,stocks/quad
QUIK,QuickLogic Corporation,Technology,Semiconductor - Integrated Circuits,NA,stocks/quik
R,"Ryder System, Inc.",Services,Rental & Leasing Services,WIKI/R,stocks/r
RAD,Rite Aid Corporation,Services,Drug Stores,WIKI/RAD,stocks/rad
RAI,Reynolds American Inc.,Consumer Goods,Cigarettes,WIKI/RAI,stocks/rai
RALY,Rally Software Development Corp.,Technology,Application Software,WIKI/RALY,stocks/raly
RAS,RAIT Financial Trust,Financial,REIT - Diversified,NA,stocks/ras
RATE,"Bankrate, Inc.",Technology,Internet Information Providers,WIKI/RATE,stocks/rate
RAVN,Raven Industries Inc.,Industrial Goods,Diversified Machinery,WIKI/RAVN,stocks/ravn
RAX,"Rackspace Hosting, Inc.",Technology,Information Technology Services,WIKI/RAX,stocks/rax
RBCAA,Republic Bancorp Inc.,Financial,Regional - Southeast Banks,WIKI/RBCAA,stocks/rbcaa
RBCN,"Rubicon Technology, Inc.",Technology,Semiconductor Equipment & Materials,WIKI/RBCN,stocks/rbcn
RBPAA,Royal Bancshares of Pennsylvania Inc.,Financial,Regional - Northeast Banks,NA,stocks/rbpaa
RCII,"Rent-A-Center, Inc.",Services,"Specialty Retail, Other",WIKI/RCII,stocks/rcii
RCKB,Rockville Financial Inc.,Financial,Savings & Loans,WIKI/RCKB,stocks/rckb
RCKY,"Rocky Brands, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,NA,stocks/rcky
RCL,Royal Caribbean Cruises Ltd.,Services,Resorts & Casinos,WIKI/RCL,stocks/rcl
RCON,"Recon Technology, Ltd.",Basic Materials,Oil & Gas Equipment & Services,NA,stocks/rcon
RCPT,"Receptos, Inc.",Healthcare,Biotechnology,WIKI/RCPT,stocks/rcpt
RDC,Rowan Companies plc,Basic Materials,Oil & Gas Drilling & Exploration,WIKI/RDC,stocks/rdc
RDI,"Reading International, Inc.",Services,"Movie Production, Theaters",WIKI/RDI,stocks/rdi
RDEN,"Elizabeth Arden, Inc.",Consumer Goods,Personal Products,WIKI/RDEN,stocks/rden
RDIB,"Reading International, Inc.",,,NA,NA
RDNT,"RadNet, Inc.",Healthcare,Medical Laboratories & Research,NA,stocks/rdnt
RE,Everest Re Group Ltd.,Financial,Property & Casualty Insurance,WIKI/RE,stocks/re
RECN,Resources Connection Inc.,Services,Management Services,WIKI/RECN,stocks/recn
REED,"REEDS, Inc.",Consumer Goods,Beverages - Soft Drinks,NA,stocks/reed
REFR,Research Frontiers Inc.,Industrial Goods,Industrial Electrical Equipment,NA,stocks/refr
REG,Regency Centers Corporation,Financial,REIT - Retail,NA,stocks/reg
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,WIKI/REGN,stocks/regn
REIS,"Reis, Inc.",Services,Business Services,WIKI/REIS,stocks/reis
RELL,Richardson Electronics Ltd.,Services,Electronics Wholesale,WIKI/RELL,stocks/rell
RELV,"Reliv International, Inc.",Healthcare,Biotechnology,NA,stocks/relv
REMY,"Remy International, Inc.",Consumer Goods,Auto Parts,WIKI/REMY,NA
REN,Resolute Energy Corporation,Basic Materials,Independent Oil & Gas,WIKI/REN,stocks/ren
RENT,Rentrak Corporation,Services,"Movie Production, Theaters",WIKI/RENT,stocks/rent
RES,RPC Inc.,Basic Materials,Oil & Gas Equipment & Services,WIKI/RES,stocks/res
RESI,Altisource Residential Corporation,Financial,REIT - Residential,WIKI/RESI,NA
REX,REX American Resources Corporation,Conglomerates,Conglomerates,WIKI/REX,stocks/rex
REXI,"Resource America, Inc.",Financial,Asset Management,WIKI/REXI,stocks/rexi
REXX,Rex Energy Corporation,Basic Materials,Oil & Gas Drilling & Exploration,WIKI/REXX,stocks/rexx
RF,Regions Financial Corporation,Financial,Regional - Southeast Banks,WIKI/RF,stocks/rf
RFIL,"RF Industries, Ltd.",Technology,Diversified Electronics,NA,stocks/rfil
RFMD,RF Micro Devices Inc.,Technology,Semiconductor - Integrated Circuits,WIKI/RFMD,stocks/rfmd
RFP,Resolute Forest Products Inc.,Consumer Goods,Paper & Paper Products,WIKI/RFP,stocks/rfp
RGA,Reinsurance Group of America Inc.,Financial,Life Insurance,WIKI/RGA,stocks/rga
RGC,Regal Entertainment Group,Services,"Movie Production, Theaters",WIKI/RGC,stocks/rgc
RGCO,"RGC Resources, Inc.",Utilities,Gas Utilities,NA,stocks/rgco
RGDX,"Response Genetics, Inc",Healthcare,Medical Laboratories & Research,NA,stocks/rgdx
RGEN,Repligen Corporation,Healthcare,Biotechnology,WIKI/RGEN,stocks/rgen
RGLS,Regulus Therapeutics Inc.,Healthcare,Biotechnology,WIKI/RGLS,stocks/rgls
RGLD,"Royal Gold, Inc.",Basic Materials,Gold,WIKI/RGLD,stocks/rgld
RGP,Regency Energy Partners LP,Basic Materials,Oil & Gas Pipelines,NA,stocks/rgp
RGR,"Sturm, Ruger & Co. Inc.",Industrial Goods,Aerospace/Defense Products & Services,WIKI/RGR,stocks/rgr
RGS,Regis Corp.,Services,Personal Services,WIKI/RGS,stocks/rgs
RH,"Restoration Hardware Holdings, Inc.",Services,Home Furnishing Stores,WIKI/RH,stocks/rh
RHI,Robert Half International Inc.,Services,Staffing & Outsourcing Services,WIKI/RHI,stocks/rhi
RHT,"Red Hat, Inc.",Technology,Application Software,WIKI/RHT,stocks/rht
RICK,Rick's Cabaret International Inc.,Services,Restaurants,NA,stocks/rick
RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,WIKI/RIGL,stocks/rigl
RIMG,Rimage Corporation,,,NA,stocks/rimg
RIVR,River Valley Bancorp,Financial,Money Center Banks,NA,stocks/rivr
RJF,"Raymond James Financial, Inc.",Financial,Investment Brokerage - Regional,WIKI/RJF,stocks/rjf
RKT,Rock-Tenn Company,Consumer Goods,Packaging & Containers,WIKI/RKT,stocks/rkt
RKUS,"Ruckus Wireless, Inc.",Technology,Computer Based Systems,WIKI/RKUS,stocks/rkus
RL,Ralph Lauren Corporation,Consumer Goods,Textile - Apparel Clothing,WIKI/RL,stocks/rl
RLD,RealD Inc.,Services,"Movie Production, Theaters",WIKI/RLD,stocks/rld
RLGT,"Radiant Logistics, Inc.",Services,Air Delivery & Freight Services,NA,stocks/rlgt
RLGY,Realogy Holdings Corp.,Financial,Property Management,WIKI/RLGY,stocks/rlgy
RLH,Red Lion Hotels Corporation,Services,Lodging,NA,stocks/rlh
RLI,RLI Corp.,Financial,Property & Casualty Insurance,WIKI/RLI,stocks/rli
RLJE,"RLJ Entertainment, Inc.",Services,Broadcasting - TV,NA,NA
RLOG,"Rand Logistics, Inc.",Services,Shipping,NA,stocks/rlog
RM,Regional Management Corp.,Financial,Credit Services,WIKI/RM,stocks/rm
RMBS,Rambus Inc.,Technology,Semiconductor- Memory Chips,WIKI/RMBS,stocks/rmbs
RMCF,Rocky Mountain Chocolate Factory Inc.,Consumer Goods,Confectioners,NA,stocks/rmcf
RMD,ResMed Inc.,Healthcare,Medical Appliances & Equipment,WIKI/RMD,stocks/rmd
RMKR,Rainmaker Systems Inc.,Services,Management Services,NA,stocks/rmkr
RNDY,"Roundy's, Inc.",Services,Grocery Stores,WIKI/RNDY,stocks/rndy
RNF,"Rentech Nitrogen Partners, L.P.",Basic Materials,Agricultural Chemicals,NA,stocks/rnf
RNIN,Wireless Ronin Technologies Inc.,Technology,Business Software & Services,NA,stocks/rnin
RNN,"Rexahn Pharmaceuticals, Inc.",Healthcare,Biotechnology,NA,stocks/rnn
RNO,Rhino Resource Partners LP,Basic Materials,Nonmetallic Mineral Mining,NA,stocks/rno
RNR,RenaissanceRe Holdings Ltd.,Financial,Property & Casualty Insurance,WIKI/RNR,stocks/rnr
RNST,Renasant Corp.,Financial,Money Center Banks,WIKI/RNST,stocks/rnst
RNWK,RealNetworks Inc.,Technology,Multimedia & Graphics Software,WIKI/RNWK,stocks/rnwk
ROC,"Rockwood Holdings, Inc.",Basic Materials,Specialty Chemicals,WIKI/ROC,stocks/roc
ROCM,Rochester Medical Corporation,,,NA,stocks/rocm
ROG,Rogers Corporation,Technology,Diversified Electronics,WIKI/ROG,stocks/rog
ROIA,Radio One Inc.,,,NA,stocks/roia
ROIAK,Radio One Inc.,Services,Broadcasting - Radio,NA,stocks/roiak
ROIC,Retail Opportunity Investments Corp.,Financial,REIT - Retail,NA,stocks/roic
ROK,Rockwell Automation Inc.,Industrial Goods,Diversified Machinery,WIKI/ROK,stocks/rok
ROL,Rollins Inc.,Services,Business Services,WIKI/ROL,stocks/rol
ROLL,RBC Bearings Inc.,Industrial Goods,Machine Tools & Accessories,WIKI/ROLL,stocks/roll
ROMA,Roma Financial Corp.,,,NA,stocks/roma
ROP,Roper Industries Inc.,Industrial Goods,Diversified Machinery,WIKI/ROP,stocks/rop
ROSE,"Rosetta Resources, Inc.",Basic Materials,Independent Oil & Gas,WIKI/ROSE,stocks/rose
ROST,Ross Stores Inc.,Services,Apparel Stores,WIKI/ROST,stocks/rost
ROVI,Rovi Corporation,Technology,Multimedia & Graphics Software,WIKI/ROVI,stocks/rovi
ROX,Castle Brands Inc.,Consumer Goods,Beverages - Wineries & Distillers,NA,stocks/rox
RP,"RealPage, Inc.",Technology,Application Software,WIKI/RP,stocks/rp
RPAI,"Retail Properties of America, Inc.",Financial,REIT - Retail,NA,NA
RPM,RPM International Inc.,Basic Materials,Specialty Chemicals,WIKI/RPM,stocks/rpm
RPRX,Repros Therapeutics Inc.,Healthcare,Biotechnology,WIKI/RPRX,stocks/rprx
RPT,Ramco-Gershenson Properties Trust,Financial,REIT - Retail,NA,stocks/rpt
RPTP,Raptor Pharmaceuticals Corp.,Healthcare,Drug Manufacturers - Major,WIKI/RPTP,stocks/rptp
RPXC,RPX Corporation,Services,Business Services,WIKI/RPXC,stocks/rpxc
RRD,R.R. Donnelley & Sons Company,Services,Business Services,WIKI/RRD,stocks/rrd
RRC,Range Resources Corporation,Basic Materials,Independent Oil & Gas,WIKI/RRC,stocks/rrc
RRGB,Red Robin Gourmet Burgers Inc.,Services,Restaurants,WIKI/RRGB,stocks/rrgb
RRTS,"Roadrunner Transportation Systems, Inc.",Services,Air Delivery & Freight Services,WIKI/RRTS,stocks/rrts
RSE,"Rouse Properties, Inc.",Financial,Property Management,NA,stocks/rse
RSG,"Republic Services, Inc.",Industrial Goods,Waste Management,WIKI/RSG,stocks/rsg
RSH,RadioShack Corp.,Services,Electronics Stores,WIKI/RSH,stocks/rsh
RSOL,"Real Goods Solar, Inc.",,,NA,stocks/rsol
RSYS,RadiSys Corporation,Technology,Computer Based Systems,WIKI/RSYS,stocks/rsys
RTI,"RTI International Metals, Inc.",Industrial Goods,Metal Fabrication,WIKI/RTI,stocks/rti
RTIX,RTI Surgical Inc.,Healthcare,Medical Appliances & Equipment,WIKI/RTIX,stocks/rtix
RTK,"Rentech, Inc.",Basic Materials,Chemicals - Major Diversified,WIKI/RTK,stocks/rtk
RTN,Raytheon Co.,Industrial Goods,Aerospace/Defense Products & Services,WIKI/RTN,stocks/rtn
RUE,"rue21, Inc.",,,NA,stocks/rue
RUSHA,"Rush Enterprises, Inc.",,,WIKI/RUSHA,stocks/rusha
RUSHB,"Rush Enterprises, Inc.",Services,Auto Dealerships,NA,stocks/rushb
RVLT,"Revolution Lighting Technologies, Inc.",Technology,Diversified Electronics,WIKI/RVLT,stocks/rvlt
RVP,"Retractable Technologies, Inc.",Healthcare,Medical Instruments & Supplies,NA,stocks/rvp
RVM,"Revett Mining Company, Inc.",Basic Materials,Industrial Metals & Minerals,NA,stocks/rvm
RVSB,Riverview Bancorp Inc.,Financial,Savings & Loans,NA,stocks/rvsb
RVBD,"Riverbed Technology, Inc.",Technology,Information Technology Services,WIKI/RVBD,stocks/rvbd
RXN,Rexnord Corporation,Industrial Goods,Diversified Machinery,WIKI/RXN,stocks/rxn
RYL,Ryland Group Inc.,Industrial Goods,Residential Construction,WIKI/RYL,stocks/ryl
RYN,Rayonier Inc.,Industrial Goods,"Lumber, Wood Production",NA,stocks/ryn
SAAS,"inContact, Inc.",Technology,Application Software,WIKI/SAAS,stocks/saas
SAH,Sonic Automotive Inc.,Services,Auto Dealerships,WIKI/SAH,stocks/sah
SAFM,"Sanderson Farms, Inc.",Consumer Goods,Food - Major Diversified,WIKI/SAFM,stocks/safm
SAL,Salisbury Bancorp Inc.,Financial,Regional - Northeast Banks,NA,stocks/sal
SAM,Boston Beer Co. Inc.,Consumer Goods,Beverages - Brewers,WIKI/SAM,stocks/sam
SANM,Sanmina Corporation,Technology,Diversified Electronics,WIKI/SANM,stocks/sanm
SANW,,Consumer Goods,Farm Products,NA,stocks/sanw
RJET,Republic Airways Holdings Inc.,Services,Regional Airlines,WIKI/RJET,stocks/rjet
SAPE,Sapient Corp.,Technology,Business Software & Services,WIKI/SAPE,stocks/sape
SASR,Sandy Spring Bancorp Inc.,Financial,Regional - Mid-Atlantic Banks,WIKI/SASR,stocks/sasr
SALM,Salem Communications Corp.,Services,Broadcasting - Radio,WIKI/SALM,stocks/salm
SATS,EchoStar Corp.,Technology,Communication Equipment,WIKI/SATS,stocks/sats
SAVE,"Spirit Airlines, Inc.",Services,Major Airlines,WIKI/SAVE,stocks/save
SBAC,SBA Communications Corp.,Services,Rental & Leasing Services,WIKI/SBAC,stocks/sbac
SBCF,Seacoast Banking Corp. of Florida,Financial,Regional - Mid-Atlantic Banks,WIKI/SBCF,stocks/sbcf
SBGI,Sinclair Broadcast Group Inc.,Services,Broadcasting - TV,WIKI/SBGI,stocks/sbgi
SBH,Sally Beauty Holdings Inc.,Services,"Specialty Retail, Other",WIKI/SBH,stocks/sbh
SBSA,Spanish Broadcasting System Inc.,Services,Broadcasting - Radio,NA,stocks/sbsa
SBSI,Southside Bancshares Inc.,Financial,Regional - Mid-Atlantic Banks,WIKI/SBSI,stocks/sbsi
SBUX,Starbucks Corporation,Services,Specialty Eateries,WIKI/SBUX,stocks/sbux
SCCO,Southern Copper Corp.,Basic Materials,Copper,WIKI/SCCO,stocks/scco
SCEI,Sino Clean Energy Inc,Basic Materials,Synthetics,NA,stocks/scei
SCG,SCANA Corp.,Utilities,Electric Utilities,WIKI/SCG,stocks/scg
SCHL,Scholastic Corporation,Services,Publishing - Books,WIKI/SCHL,stocks/schl
SCHW,The Charles Schwab Corporation,Financial,Investment Brokerage - National,WIKI/SCHW,stocks/schw
RSTI,Rofin-Sinar Technologies Inc.,Technology,Scientific & Technical Instruments,WIKI/RSTI,stocks/rsti
SCI,Service Corporation International,Services,Personal Services,WIKI/SCI,stocks/sci
SCHN,"Schnitzer Steel Industries, Inc.",Industrial Goods,Metal Fabrication,WIKI/SCHN,stocks/schn
SCIL,Scientific Learning Corp.,Services,Education & Training Services,NA,stocks/scil
SCKT,"Socket Mobile, Inc.",Technology,Computer Peripherals,NA,stocks/sckt
SCL,Stepan Company,Consumer Goods,Cleaning Products,WIKI/SCL,stocks/scl
SCLN,"SciClone Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other,WIKI/SCLN,stocks/scln
SCMR,"Sycamore Networks, Inc.",Technology,Networking & Communication Devices,NA,stocks/scmr
SCON,Superconductor Technologies Inc.,Technology,Semiconductor - Integrated Circuits,NA,stocks/scon
SCOR,"comScore, Inc.",Services,Business Services,WIKI/SCOR,stocks/scor
SCS,Steelcase Inc.,Consumer Goods,Business Equipment,WIKI/SCS,stocks/scs
SCSC,"ScanSource, Inc.",Technology,Technical & System Software,WIKI/SCSC,stocks/scsc
SCSS,Select Comfort Corporation,Consumer Goods,Home Furnishings & Fixtures,WIKI/SCSS,stocks/scss
SCTY,SolarCity Corporation,Technology,Semiconductor - Specialized,WIKI/SCTY,stocks/scty
SCU,Scana Corporation SCANA CORPORA,,,NA,stocks/scu
SCX,The L.S. Starrett Company,Industrial Goods,Small Tools & Accessories,NA,stocks/scx
SD,"SandRidge Energy, Inc.",Basic Materials,Oil & Gas Drilling & Exploration,WIKI/SD,stocks/sd
SCVL,Shoe Carnival Inc.,Services,Apparel Stores,WIKI/SCVL,stocks/scvl
SE,Spectra Energy Corp.,Basic Materials,Oil & Gas Pipelines,WIKI/SE,stocks/se
SEAC,SeaChange International Inc.,Technology,Application Software,WIKI/SEAC,stocks/seac
SBBX,Sussex Bancorp,Financial,Regional - Northeast Banks,NA,stocks/sbbx
SEB,Seaboard Corp.,Conglomerates,Conglomerates,WIKI/SEB,stocks/seb
SEAS,"SeaWorld Entertainment, Inc.",Services,Sporting Activities,WIKI/SEAS,stocks/seas
SEE,Sealed Air Corporation,Consumer Goods,Packaging & Containers,WIKI/SEE,stocks/see
SEIC,SEI Investments Co.,Financial,Asset Management,WIKI/SEIC,stocks/seic
SEM,Select Medical Holdings Corporation,Healthcare,Hospitals,WIKI/SEM,stocks/sem
SEMG,SemGroup Corporation,Basic Materials,Oil & Gas Pipelines,WIKI/SEMG,stocks/semg
SENEA,Seneca Foods Corp.,Consumer Goods,Processed & Packaged Goods,WIKI/SENEA,stocks/senea
SENEB,Seneca Foods Corp.,Consumer Goods,Processed & Packaged Goods,NA,stocks/seneb
SEV,"Sevcon, Inc.",Technology,Semiconductor - Integrated Circuits,NA,stocks/sev
SF,Stifel Financial Corp.,Financial,Investment Brokerage - Regional,WIKI/SF,stocks/sf
SFE,"Safeguard Scientifics, Inc.",Services,Business Services,WIKI/SFE,stocks/sfe
SFG,StanCorp Financial Group Inc.,Financial,Accident & Health Insurance,WIKI/SFG,stocks/sfg
SFLY,"Shutterfly, Inc.",Services,Personal Services,WIKI/SFLY,stocks/sfly
SFNC,Simmons First National Corporation,Financial,Money Center Banks,WIKI/SFNC,stocks/sfnc
SGA,Saga Communications Inc.,Services,Broadcasting - Radio,WIKI/SGA,stocks/sga
SGB,Southwest Georgia Financial Corp.,Financial,Regional - Mid-Atlantic Banks,NA,stocks/sgb
SGC,Superior Uniform Group Inc.,Consumer Goods,Textile - Apparel Clothing,NA,stocks/sgc
SGI,Silicon Graphics International Corp.,Technology,Diversified Computer Systems,WIKI/SGI,stocks/sgi
SGEN,Seattle Genetics Inc.,Healthcare,Biotechnology,WIKI/SGEN,stocks/sgen
SGMA,SigmaTron International Inc.,Technology,Printed Circuit Boards,NA,stocks/sgma
SGMO,Sangamo Biosciences Inc.,Healthcare,Biotechnology,WIKI/SGMO,stocks/sgmo
SGNT,"Sagent Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,WIKI/SGNT,stocks/sgnt
SGMS,Scientific Games Corporation,Services,Gaming Activities,WIKI/SGMS,stocks/sgms
SGY,Stone Energy Corp.,Basic Materials,Independent Oil & Gas,WIKI/SGY,stocks/sgy
SGYP,"Synergy Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other,WIKI/SGYP,stocks/sgyp
SHLD,Sears Holdings Corporation,Services,Department Stores,WIKI/SHLD,stocks/shld
SHEN,Shenandoah Telecommunications Co.,Technology,Telecom Services - Domestic,WIKI/SHEN,stocks/shen
SHLM,"A. Schulman, Inc.",Basic Materials,Chemicals - Major Diversified,WIKI/SHLM,stocks/shlm
SHLO,Shiloh Industries Inc.,Industrial Goods,Metal Fabrication,WIKI/SHLO,stocks/shlo
